order_id,line_no,order_ts_utc,client_id,client_id_orig,customer_email,sku,product_name,size,quantity,unit_price_ngn,line_gross_ngn,discount_code,shipping_country,payment_method,sales_channel,order_status,dq_flags
ORD522282,1,2024-12-30T05:50:03Z,Guest,Not applicable,guest35633@mail.com,XT-LIM-045,Behind The Lens Limited Print,M,2,94100.0,188200.0,Not applicable,South Africa,Stripe,Instagram,Returned,No issues
ORD522282,2,2024-12-30T05:50:03Z,Guest,Not applicable,guest79274@mail.com,XT-MUG-003,Harmattan Drop Mug,M,1,11900.0,11900.0,Not applicable,Nigeria,Cash,Website,Returned,No issues
ORD522283,1,2024-12-30T02:25:03Z,Guest,Not applicable,guest14817@mail.com,XT-CAP-007,Lagos Nights Cap,L,1,17300.0,17300.0,Not applicable,Canada,Flutterwave,Instagram,Fulfilled,No issues
ORD522284,1,2024-12-30T21:39:12Z,XT-01599,Not applicable,kelechi.kim@company.ng,XT-TEE-038,Anniversary ’05 Tee,M,1,23200.0,23200.0,LAGOS10,United States,POS,Website,Delivered,No issues
ORD522285,1,2024-12-30T07:22:37Z,Guest,Not applicable,guest95369@mail.com,XT-POS-020,Golden Hour Poster A2,L,3,18900.0,56700.0,Not applicable,South Africa,Flutterwave,Website,Shipped,No issues
ORD522286,1,2024-12-30T16:51:01Z,XT-00009,Not applicable,ngozi.smith@company.ng,XT-POS-015,35mm Club Poster A2,One Size,1,14900.0,14900.0,Not applicable,United States,Paystack,Pop-up,Shipped,No issues
ORD522287,1,2024-12-30T09:54:27Z,Guest,Not applicable,guest65442@mail.com,XT-HOO-025,Golden Hour Hoodie,M,1,56800.0,56800.0,DROP15,United States,Bank Transfer,Instagram,Shipped,No issues
ORD522288,1,2024-12-30T08:20:49Z,XT-01058,Not applicable,sade.achebe@company.ng,XT-MUG-041,Behind The Lens Mug,L,1,9600.0,9600.0,STUDENT5,South Africa,Cash,Pop-up,Shipped,No issues
ORD522288,2,2024-12-30T08:20:49Z,XT-01058,Not applicable,sade.achebe@company.ng,XT-CAP-031,Studio Basics Cap,S,2,18200.0,36400.0,STUDENT5,Nigeria,Flutterwave,Pop-up,Shipped,No issues
ORD522289,1,2024-12-30T09:01:35Z,Guest,Not applicable,guest81320@mail.com,XT-TOT-004,Harmattan Drop Tote Bag,S,1,13900.0,13900.0,Not applicable,Unknown,Bank Transfer,Unknown,Cancelled,No issues
ORD522290,1,2024-12-30T21:09:36Z,XT-01348,Not applicable,zenith.records@yahoo.com,XT-LEN-024,Golden Hour Lens Cloth,XXL,2,5000.0,10000.0,Not applicable,Nigeria,Bank Transfer,Wholesale,Shipped,No issues
ORD522291,1,2024-12-30T05:14:14Z,XT-00184,Not applicable,marcus.obrien@mail.com,XT-LEN-028,Studio Basics Lens Cloth,One Size,1,6300.0,6300.0,LAGOS10,United States,Flutterwave,Wholesale,Pending,No issues
ORD522292,1,2024-12-30T21:43:26Z,Guest,Not applicable,guest27989@mail.com,XT-LIM-036,Anniversary ’05 Limited Print,XXL,1,72100.0,72100.0,Not applicable,Nigeria,Paystack,Website,Delivered,No issues
ORD522293,1,2024-12-30T15:17:39Z,Guest,Not applicable,guest40663@mail.com,XT-MUG-035,Anniversary ’05 Mug,One Size,1,9800.0,9800.0,Not applicable,South Africa,Unknown,Pop-up,Delivered,No issues
ORD522293,2,2024-12-30T15:17:39Z,Guest,Not applicable,guest50745@mail.com,XT-MUG-003,Harmattan Drop Mug,L,1,11900.0,11900.0,Not applicable,Unknown,POS,Website,Delivered,No issues
ORD522294,1,2024-12-30T17:45:03Z,XT-01238,Not applicable,damilola.sowore@gmail.com,XT-LIM-011,Lagos Nights Limited Print,S,1,76000.0,76000.0,STUDENT5,United Kingdom,Flutterwave,Instagram,Returned,No issues
ORD522295,1,2024-12-30T16:39:45Z,Guest,Not applicable,Unknown,XT-LIM-011,Lagos Nights Limited Print,One Size,2,76000.0,152000.0,STUDENT5,Canada,Stripe,Pop-up,Delivered,No issues
ORD522296,1,2024-12-30T18:28:45Z,Guest,Not applicable,guest51065@mail.com,XT-TEE-022,Golden Hour Tee,XXL,3,25100.0,75300.0,Not applicable,Nigeria,Flutterwave,Pop-up,Delivered,No issues
ORD522297,1,2024-12-30T19:35:15Z,XT-00344,Not applicable,ahmed.adeyemi@mail.com,XT-TOT-004,Harmattan Drop Tote Bag,S,1,13900.0,13900.0,BLACKFRI,South Africa,PayPal,Wholesale,Fulfilled,No issues
ORD522298,1,2024-12-30T21:14:56Z,Guest,Not applicable,guest77899@mail.com,XT-STI-032,Studio Basics Sticker Pack,XL,2,2600.0,5200.0,BLACKFRI,United States,Paystack,Instagram,Pending,No issues
ORD522299,1,2024-12-30T12:39:38Z,Guest,Not applicable,guest89409@mail.com,XT-LIM-036,Anniversary ’05 Limited Print,M,1,72100.0,72100.0,LAGOS10,Kenya,PayPal,Pop-up,Cancelled,No issues
ORD522299,2,2024-12-30T12:39:38Z,Guest,Not applicable,guest43310@mail.com,XT-MUG-041,Behind The Lens Mug,S,1,9600.0,9600.0,LAGOS10,Kenya,Flutterwave,Instagram,Cancelled,product_name_did_not_match_sku
ORD522300,1,2024-12-30T02:17:31Z,Guest,Not applicable,guest19216@mail.com,XT-POS-027,Studio Basics Poster A2,L,1,13700.0,13700.0,STUDENT5,Nigeria,Cash,Unknown,Delivered,No issues
ORD522301,1,2024-12-30T21:25:21Z,XT-00336,Not applicable,chioma.danjuma@outlook.com,XT-CAP-016,35mm Club Cap,S,1,19500.0,19500.0,XTRIM20,Nigeria,Paystack,Website,Shipped,No issues
ORD522301,2,2024-12-30T21:25:21Z,XT-00336,Not applicable,chioma.danjuma@outlook.com,XT-LEN-034,Anniversary ’05 Lens Cloth,M,2,5000.0,10000.0,XTRIM20,United Kingdom,PayPal,Website,Shipped,No issues
ORD522302,1,2024-12-30T12:07:46Z,Guest,Not applicable,guest2087@mail.com,XT-POS-027,Studio Basics Poster A2,One Size,1,13700.0,13700.0,Not applicable,Nigeria,Stripe,Website,Shipped,No issues
ORD522302,2,2024-12-30T12:07:46Z,Guest,Not applicable,guest82664@mail.com,XT-TEE-022,Golden Hour Tee,XXL,2,25100.0,50200.0,Not applicable,Nigeria,PayPal,Pop-up,Shipped,No issues
ORD522302,3,2024-12-30T12:07:46Z,Guest,Not applicable,guest18310@mail.com,XT-TOT-023,Golden Hour Tote Bag,S,1,15200.0,15200.0,Not applicable,Ghana,Unknown,Instagram,Shipped,No issues
ORD522303,1,2024-12-30T13:00:57Z,XT-00934,Not applicable,Unknown,XT-LEN-039,Behind The Lens Lens Cloth,S,2,6900.0,13800.0,Not applicable,Canada,Bank Transfer,Website,Shipped,No issues
ORD522304,1,2024-12-30T19:48:35Z,XT-01629,Not applicable,silverbird.studios@mail.com,XT-POS-006,Harmattan Drop Poster A2,One Size,1,15800.0,15800.0,STUDENT5,Canada,Bank Transfer,Website,Delivered,No issues
ORD522305,1,2024-12-30T20:40:58Z,Guest,Not applicable,guest46788@mail.com,XT-LIM-002,Harmattan Drop Limited Print,S,2,149700.0,299400.0,BLACKFRI,Nigeria,Bank Transfer,Website,Fulfilled,No issues
ORD522306,1,2024-12-31T08:03:00Z,Guest,Not applicable,guest86038@mail.com,XT-LEN-039,Behind The Lens Lens Cloth,M,1,6900.0,6900.0,XTRIM20,Nigeria,PayPal,Pop-up,Delivered,No issues
ORD522306,2,2024-12-31T08:03:00Z,Guest,Not applicable,guest72122@mail.com,XT-STI-033,Anniversary ’05 Sticker Pack,XL,2,5400.0,10800.0,XTRIM20,Canada,Bank Transfer,Website,Delivered,No issues
ORD522307,1,2024-12-31T19:48:45Z,XT-00430,Not applicable,northline.media@company.ng,XT-STI-044,Behind The Lens Sticker Pack,L,1,4400.0,4400.0,Not applicable,Unknown,Cash,Pop-up,Returned,No issues
ORD522308,1,2024-12-31T13:49:37Z,Guest,Not applicable,guest7081@mail.com,XT-HOO-025,Golden Hour Hoodie,L,1,56800.0,56800.0,Not applicable,United Kingdom,Paystack,Unknown,Delivered,No issues
ORD522310,1,2024-12-31T17:09:20Z,XT-01698,Not applicable,olamide.danjuma@outlook.com,XT-CAP-007,Lagos Nights Cap,Unknown,1,17300.0,17300.0,DROP15,Nigeria,Flutterwave,Instagram,Delivered,No issues
ORD522310,2,2024-12-31T17:09:20Z,XT-01698,Not applicable,olamide.danjuma@outlook.com,XT-TOT-023,Golden Hour Tote Bag,XXL,1,15200.0,15200.0,DROP15,Unknown,Bank Transfer,Instagram,Delivered,No issues
ORD522311,1,2024-12-31T21:27:57Z,XT-01244,Not applicable,tunde.okafor@company.ng,XT-LEN-001,Harmattan Drop Lens Cloth,L,12,6100.0,73200.0,BLACKFRI,United States,Paystack,Unknown,Pending,product_name_did_not_match_sku
ORD522311,2,2024-12-31T21:27:57Z,XT-01244,XT-09916,tunde.okafor@company.ng,XT-TEE-038,Anniversary ’05 Tee,One Size,1,23200.0,23200.0,BLACKFRI,United Kingdom,Bank Transfer,Instagram,Pending,client_id_repaired_from_same_order
ORD522312,1,2024-12-31T05:40:45Z,XT-01569,Not applicable,Unknown,XT-HOO-005,Harmattan Drop Hoodie,L,1,64700.0,64700.0,Not applicable,South Africa,Bank Transfer,Website,Fulfilled,No issues
ORD522313,1,2024-12-31T19:59:15Z,XT-00155,Not applicable,ifeanyi.bello@company.ng,XT-TOT-008,Lagos Nights Tote Bag,XXL,1,10200.0,10200.0,Not applicable,Nigeria,Stripe,Website,Delivered,No issues
ORD522314,1,2024-12-31T17:26:05Z,Guest,Not applicable,guest18615@mail.com,XT-POS-020,Golden Hour Poster A2,S,2,18900.0,37800.0,Not applicable,United States,PayPal,Pop-up,Pending,No issues
ORD522315,1,2024-12-31T16:05:45Z,XT-00553,Not applicable,palmwine.foods@mail.com,XT-TEE-022,Golden Hour Tee,One Size,1,25100.0,25100.0,STUDENT5,United Kingdom,Flutterwave,Pop-up,Pending,No issues
ORD522316,1,2024-12-31T17:43:58Z,XT-00425,Not applicable,mango.limited@mail.com,XT-OVE-012,35mm Club Oversized Tee,M,1,36000.0,36000.0,Not applicable,Kenya,Flutterwave,Unknown,Delivered,product_name_did_not_match_sku
ORD522317,1,2024-12-31T22:03:34Z,XT-00109,Not applicable,priya.adebayo-cole@yahoo.com,XT-POS-015,35mm Club Poster A2,Unknown,1,14900.0,14900.0,FREESHIP,Nigeria,Cash,Instagram,Cancelled,No issues
ORD522318,1,2024-12-31T06:34:56Z,Guest,Not applicable,guest55588@mail.com,XT-LIM-002,Harmattan Drop Limited Print,M,1,149700.0,149700.0,LAGOS10,Nigeria,Stripe,Website,Fulfilled,product_name_did_not_match_sku
ORD522319,1,2024-12-31T18:11:17Z,XT-01854,Not applicable,kraft.ngo@gmail.com,XT-LEN-028,Studio Basics Lens Cloth,M,1,6300.0,6300.0,LAGOS10,Nigeria,Cash,Website,Cancelled,No issues
ORD522319,2,2024-12-31T18:11:17Z,XT-01854,Not applicable,kraft.ngo@gmail.com,XT-POS-020,Golden Hour Poster A2,S,2,18900.0,37800.0,LAGOS10,United Kingdom,Flutterwave,Wholesale,Cancelled,No issues
ORD522320,1,2024-12-31T03:57:40Z,Guest,Not applicable,guest46999@mail.com,XT-MUG-018,35mm Club Mug,M,1,8700.0,8700.0,FREESHIP,Kenya,Bank Transfer,Pop-up,Delivered,No issues
ORD522320,2,2024-12-31T03:57:40Z,Guest,Not applicable,guest39924@mail.com,XT-POS-020,Golden Hour Poster A2,L,1,18900.0,18900.0,FREESHIP,United States,PayPal,Instagram,Delivered,product_name_did_not_match_sku
ORD522321,1,2024-12-31T07:25:24Z,XT-01288,Not applicable,kraft.foods@gmail.com,XT-TOT-004,Harmattan Drop Tote Bag,M,1,13900.0,13900.0,LAGOS10,Canada,Stripe,Website,Delivered,product_name_did_not_match_sku
ORD522321,2,2024-12-31T07:25:24Z,XT-01288,Not applicable,kraft.foods@gmail.com,XT-STI-032,Studio Basics Sticker Pack,Unknown,1,2600.0,2600.0,LAGOS10,United States,Bank Transfer,Wholesale,Delivered,No issues
ORD522321,3,2024-12-31T07:25:24Z,XT-01288,Not applicable,kraft.foods@gmail.com,XT-STI-026,Golden Hour Sticker Pack,S,1,5700.0,5700.0,LAGOS10,United Kingdom,Bank Transfer,Instagram,Delivered,No issues
ORD522322,1,2024-12-31T15:00:39Z,Guest,Not applicable,guest10093@mail.com,XT-POS-015,35mm Club Poster A2,XL,1,14900.0,14900.0,Not applicable,Nigeria,PayPal,Wholesale,Shipped,No issues
ORD522322,2,2024-12-31T15:00:39Z,Guest,Not applicable,Unknown,XT-LEN-028,Studio Basics Lens Cloth,Unknown,1,6300.0,6300.0,Not applicable,Ghana,POS,Website,Shipped,No issues
ORD522323,1,2024-12-31T23:04:08Z,XT-01813,Not applicable,mango.bank.plc@company.ng,XT-LIM-002,Harmattan Drop Limited Print,One Size,3,149700.0,449100.0,BLACKFRI,Nigeria,Paystack,Instagram,Pending,No issues
ORD522324,1,2024-12-31T17:13:50Z,XT-01371,Not applicable,amaka.dlamini@company.ng,XT-OVE-042,Behind The Lens Oversized Tee,M,1,26700.0,26700.0,LAGOS10,United Kingdom,Bank Transfer,Website,Cancelled,No issues
ORD522325,1,2024-12-31T17:38:37Z,Guest,Not applicable,guest49291@mail.com,XT-TEE-038,Anniversary ’05 Tee,One Size,1,0.0,0.0,Not applicable,Kenya,Cash,Website,Delivered,No issues
ORD522326,1,2024-12-31T04:22:54Z,Guest,Not applicable,guest92474@mail.com,XT-CAP-043,Behind The Lens Cap,XL,1,17800.0,17800.0,DROP15,United Kingdom,Cash,Website,Delivered,No issues
ORD522327,1,2024-12-31T05:15:15Z,XT-01496,Not applicable,delta.rise.agency@gmail.com,XT-CAP-031,Studio Basics Cap,M,1,18200.0,18200.0,BLACKFRI,Kenya,PayPal,Pop-up,Returned,No issues
ORD522328,1,2024-12-31T06:23:54Z,XT-01697,Not applicable,zenith.studios@mail.com,XT-LIM-045,Behind The Lens Limited Print,S,1,94100.0,94100.0,BLACKFRI,United States,Bank Transfer,Website,Pending,No issues
ORD522329,1,2024-12-31T11:08:38Z,XT-00564,Not applicable,kobo.telecom@gmail.com,XT-STI-010,Lagos Nights Sticker Pack,Unknown,1,4900.0,4900.0,DROP15,Unknown,Bank Transfer,Pop-up,Fulfilled,No issues
ORD522329,2,2024-12-31T11:08:38Z,XT-00564,Not applicable,kobo.telecom@gmail.com,XT-HOO-009,Lagos Nights Hoodie,L,1,58900.0,58900.0,DROP15,Unknown,Unknown,Wholesale,Fulfilled,No issues
ORD522330,1,2024-12-31T01:26:18Z,Guest,Not applicable,guest23383@mail.com,XT-OVE-012,35mm Club Oversized Tee,S,2,36000.0,72000.0,Not applicable,Nigeria,Paystack,Pop-up,Pending,No issues
ORD522330,2,2024-12-31T01:26:18Z,Guest,Not applicable,guest44572@mail.com,XT-STI-026,Golden Hour Sticker Pack,XL,1,5700.0,5700.0,Not applicable,United Kingdom,Flutterwave,Pop-up,Pending,No issues
ORD522330,3,2024-12-31T01:26:18Z,Guest,Not applicable,guest95134@mail.com,XT-POS-027,Studio Basics Poster A2,Unknown,2,13700.0,27400.0,Not applicable,United States,Stripe,Pop-up,Pending,No issues
ORD522331,1,2024-12-31T22:45:31Z,XT-01366,Not applicable,Unknown,XT-LIM-036,Anniversary ’05 Limited Print,L,2,72100.0,144200.0,Not applicable,United States,Bank Transfer,Instagram,Cancelled,No issues
ORD522332,1,2024-12-31T18:31:58Z,Guest,Not applicable,guest56697@mail.com,XT-LEN-028,Studio Basics Lens Cloth,L,1,6300.0,6300.0,FREESHIP,United States,Bank Transfer,Wholesale,Shipped,No issues
ORD522334,1,2024-12-31T19:12:21Z,XT-00459,Not applicable,marcus.smith@outlook.com,XT-LEN-001,Harmattan Drop Lens Cloth,XXL,2,6100.0,12200.0,DROP15,United Kingdom,Stripe,Pop-up,Delivered,No issues
ORD522335,1,2024-12-31T14:41:16Z,XT-00516,Not applicable,obinna.sowore@yahoo.com,XT-TOT-004,Harmattan Drop Tote Bag,S,1,13900.0,13900.0,LAGOS10,Ghana,Cash,Unknown,Cancelled,No issues
ORD522335,2,2024-12-31T14:41:16Z,XT-00516,Not applicable,obinna.sowore@yahoo.com,XT-POS-027,Studio Basics Poster A2,L,3,13700.0,41100.0,LAGOS10,Nigeria,Bank Transfer,Pop-up,Cancelled,No issues
ORD522335,3,2024-12-31T14:41:16Z,XT-00516,Not applicable,obinna.sowore@yahoo.com,XT-LIM-002,Harmattan Drop Limited Print,XXL,2,149700.0,299400.0,LAGOS10,Nigeria,POS,Pop-up,Cancelled,No issues
ORD522336,1,2024-12-31T05:11:25Z,Guest,Not applicable,guest80314@mail.com,XT-HOO-029,Studio Basics Hoodie,Unknown,1,61800.0,61800.0,DROP15,Canada,Cash,Pop-up,Fulfilled,product_name_did_not_match_sku
ORD522337,1,2024-12-31T04:47:02Z,Guest,Not applicable,guest53056@mail.com,XT-LEN-039,Behind The Lens Lens Cloth,S,1,6900.0,6900.0,Not applicable,Kenya,Flutterwave,Pop-up,Returned,No issues
ORD522337,2,2024-12-31T04:47:02Z,Guest,Not applicable,guest40448@mail.com,XT-STI-033,Anniversary ’05 Sticker Pack,XXL,1,5400.0,5400.0,Not applicable,United Kingdom,Paystack,Instagram,Returned,No issues
ORD522338,1,2024-12-31T12:12:37Z,Guest,Not applicable,guest40478@mail.com,XT-STI-033,Anniversary ’05 Sticker Pack,M,12,5400.0,64800.0,Not applicable,South Africa,Paystack,Instagram,Fulfilled,No issues
ORD522339,1,2024-12-31T08:21:50Z,Guest,Not applicable,Unknown,XT-MUG-003,Harmattan Drop Mug,Unknown,1,11900.0,11900.0,BLACKFRI,Nigeria,Bank Transfer,Instagram,Shipped,No issues
ORD522340,1,2024-12-31T22:01:12Z,XT-00839,Not applicable,obsidian.collective@gmail.com,XT-TEE-038,Anniversary ’05 Tee,M,1,23200.0,23200.0,FREESHIP,Nigeria,PayPal,Instagram,Returned,No issues
ORD522341,1,2024-12-31T12:14:44Z,XT-01763,Not applicable,grace.ojo@outlook.com,XT-LEN-028,Studio Basics Lens Cloth,S,1,6300.0,6300.0,BLACKFRI,Canada,Bank Transfer,Wholesale,Delivered,No issues
ORD522342,1,2024-12-31T20:00:30Z,Guest,Not applicable,guest14839@mail.com,XT-LIM-045,Behind The Lens Limited Print,XXL,1,94100.0,94100.0,LAGOS10,United Kingdom,Cash,Instagram,Pending,No issues
ORD522343,1,2024-12-31T00:18:05Z,XT-00096,Not applicable,musa.achebe@mail.com,XT-POS-015,35mm Club Poster A2,One Size,2,14900.0,29800.0,XTRIM20,United Kingdom,POS,Website,Shipped,No issues
ORD522343,2,2024-12-31T00:18:05Z,XT-00096,Not applicable,musa.achebe@mail.com,XT-TEE-038,Anniversary ’05 Tee,L,1,23200.0,23200.0,XTRIM20,South Africa,POS,Website,Shipped,No issues
ORD522344,1,2024-12-31T23:22:14Z,Guest,Not applicable,guest70761@mail.com,XT-LIM-045,Behind The Lens Limited Print,Unknown,1,94100.0,94100.0,FREESHIP,United Kingdom,Flutterwave,Instagram,Shipped,No issues
ORD522345,1,2025-01-01T22:55:28Z,Guest,Not applicable,guest43785@mail.com,XT-HOO-009,Lagos Nights Hoodie,L,1,59500.0,59500.0,Not applicable,Kenya,PayPal,Website,Shipped,No issues
ORD522345,2,2025-01-01T22:55:28Z,Guest,Not applicable,guest95154@mail.com,XT-TEE-017,35mm Club Tee,L,1,26700.0,26700.0,Not applicable,Nigeria,Flutterwave,Instagram,Shipped,No issues
ORD522346,1,2025-01-01T09:07:43Z,Guest,Not applicable,guest33647@mail.com,XT-HOO-025,Golden Hour Hoodie,XXL,1,57300.0,57300.0,BLACKFRI,Ghana,Bank Transfer,Instagram,Pending,No issues
ORD522347,1,2025-01-01T05:31:25Z,XT-00909,Not applicable,Unknown,XT-LIM-002,Harmattan Drop Limited Print,Unknown,1,151200.0,151200.0,LAGOS10,Nigeria,Paystack,Website,Shipped,No issues
ORD522348,1,2025-01-01T12:55:11Z,XT-01701,Not applicable,blue.ivy.telecom@mail.com,XT-TEE-030,Studio Basics Tee,L,1,22100.0,22100.0,LAGOS10,United States,Paystack,Unknown,Cancelled,No issues
ORD522349,1,2025-01-01T03:50:03Z,XT-01854,Not applicable,kraft.ngo@gmail.com,XT-LIM-045,Behind The Lens Limited Print,L,1,95100.0,95100.0,LAGOS10,United Kingdom,Unknown,Pop-up,Pending,No issues
ORD522350,1,2025-01-01T01:10:58Z,Guest,Not applicable,guest67207@mail.com,XT-MUG-018,35mm Club Mug,M,12,8800.0,105600.0,Not applicable,Nigeria,POS,Website,Shipped,No issues
ORD522351,1,2025-01-01T20:50:29Z,Guest,Not applicable,guest59769@mail.com,XT-STI-044,Behind The Lens Sticker Pack,S,2,4400.0,8800.0,Not applicable,United Kingdom,Paystack,Wholesale,Pending,No issues
ORD522352,1,2025-01-01T00:00:30Z,XT-00499,Not applicable,cassava.ltd@outlook.com,XT-LEN-024,Golden Hour Lens Cloth,M,2,5100.0,10200.0,BLACKFRI,Canada,Unknown,Website,Cancelled,No issues
ORD522354,1,2025-01-01T16:57:38Z,Guest,Not applicable,guest49744@mail.com,XT-HOO-009,Lagos Nights Hoodie,One Size,2,0.0,0.0,Not applicable,South Africa,Bank Transfer,Pop-up,Shipped,No issues
ORD522355,1,2025-01-01T14:20:08Z,XT-00048,Not applicable,priya.ojo@yahoo.com,XT-LIM-036,Anniversary ’05 Limited Print,M,1,72800.0,72800.0,FREESHIP,United States,Flutterwave,Instagram,Shipped,No issues
ORD522356,1,2025-01-01T09:49:54Z,Guest,Not applicable,guest69151@mail.com,XT-LEN-024,Golden Hour Lens Cloth,XXL,1,5100.0,5100.0,Not applicable,Canada,Bank Transfer,Pop-up,Pending,No issues
ORD522357,1,2025-01-01T19:35:36Z,XT-01753,Not applicable,halima.oyelaran@mail.com,XT-POS-027,Studio Basics Poster A2,M,1,13900.0,13900.0,XTRIM20,Unknown,Bank Transfer,Instagram,Shipped,No issues
ORD522358,1,2025-01-01T07:54:41Z,Guest,Not applicable,Unknown,XT-CAP-043,Behind The Lens Cap,S,1,18000.0,18000.0,DROP15,United States,Flutterwave,Instagram,Delivered,No issues
ORD522359,1,2025-01-01T05:26:13Z,XT-00798,Not applicable,musa.ibrahim@outlook.com,XT-LEN-034,Anniversary ’05 Lens Cloth,S,1,5100.0,5100.0,Not applicable,Nigeria,Paystack,Website,Delivered,No issues
ORD522360,1,2025-01-01T07:14:26Z,XT-01537,Not applicable,northline.collective@yahoo.com,XT-LEN-028,Studio Basics Lens Cloth,L,1,6400.0,6400.0,LAGOS10,Nigeria,Bank Transfer,Instagram,Shipped,No issues
ORD522361,1,2025-01-01T09:13:12Z,XT-00519,Not applicable,radiant.agency@outlook.com,XT-HOO-029,Studio Basics Hoodie,XXL,1,62400.0,62400.0,Not applicable,United States,Cash,Pop-up,Delivered,No issues
ORD522362,1,2025-01-01T20:32:57Z,XT-01504,Not applicable,harmattan.media@mail.com,XT-LIM-045,Behind The Lens Limited Print,Unknown,1,95100.0,95100.0,FREESHIP,Canada,Paystack,Website,Cancelled,No issues
ORD522363,1,2025-01-01T13:05:42Z,XT-01878,Not applicable,Unknown,XT-LIM-036,Anniversary ’05 Limited Print,Unknown,1,72800.0,72800.0,Not applicable,United Kingdom,Unknown,Website,Returned,No issues
ORD522363,2,2025-01-01T13:05:42Z,XT-01878,Not applicable,chidinma.achebe@company.ng,XT-CAP-031,Studio Basics Cap,L,1,18400.0,18400.0,Not applicable,South Africa,Paystack,Instagram,Returned,No issues
ORD522363,3,2025-01-01T13:05:42Z,XT-01878,Not applicable,chidinma.achebe@company.ng,XT-LEN-001,Harmattan Drop Lens Cloth,S,1,6100.0,6100.0,Not applicable,Unknown,Cash,Unknown,Returned,No issues
ORD522363,4,2025-01-01T13:05:42Z,XT-01878,Not applicable,chidinma.achebe@company.ng,XT-TEE-030,Studio Basics Tee,Unknown,1,22100.0,22100.0,Not applicable,South Africa,Flutterwave,Website,Returned,No issues
ORD522364,1,2025-01-01T15:45:20Z,Guest,Not applicable,guest73593@mail.com,XT-STI-032,Studio Basics Sticker Pack,L,1,2700.0,2700.0,FREESHIP,United States,Flutterwave,Website,Shipped,No issues
ORD522365,1,2025-01-01T16:32:44Z,Guest,Not applicable,guest24286@mail.com,XT-LIM-011,Lagos Nights Limited Print,S,1,76800.0,76800.0,DROP15,Nigeria,Unknown,Website,Fulfilled,No issues
ORD522366,1,2025-01-01T09:30:24Z,XT-00788,Not applicable,olamide.chen@gmail.com,XT-POS-015,35mm Club Poster A2,L,1,15100.0,15100.0,STUDENT5,United Kingdom,Stripe,Instagram,Cancelled,No issues
ORD522366,2,2025-01-01T09:30:24Z,XT-00788,Not applicable,olamide.chen@gmail.com,XT-HOO-037,Anniversary ’05 Hoodie,One Size,1,45600.0,45600.0,STUDENT5,United Kingdom,Bank Transfer,Instagram,Cancelled,No issues
ORD522367,1,2025-01-01T16:31:11Z,Guest,Not applicable,Unknown,XT-TOT-023,Golden Hour Tote Bag,One Size,1,15300.0,15300.0,DROP15,United Kingdom,Unknown,Pop-up,Cancelled,No issues
ORD522368,1,2025-01-01T13:04:30Z,XT-00642,Not applicable,andre.mohammed@outlook.com,XT-OVE-012,35mm Club Oversized Tee,Unknown,1,36400.0,36400.0,BLACKFRI,United States,PayPal,Pop-up,Cancelled,No issues
ORD522368,2,2025-01-01T13:04:30Z,XT-00642,Not applicable,andre.mohammed@outlook.com,XT-HOO-029,Studio Basics Hoodie,XL,1,62400.0,62400.0,BLACKFRI,Kenya,Flutterwave,Website,Cancelled,No issues
ORD522369,1,2025-01-01T16:52:22Z,Guest,Not applicable,guest84199@mail.com,XT-STI-010,Lagos Nights Sticker Pack,XL,1,4900.0,4900.0,FREESHIP,Kenya,Flutterwave,Pop-up,Pending,No issues
ORD522370,1,2024-12-31T23:09:03Z,Guest,Not applicable,guest4713@mail.com,XT-LIM-002,Harmattan Drop Limited Print,Unknown,2,151200.0,302400.0,FREESHIP,Kenya,Bank Transfer,Instagram,Delivered,No issues
ORD522371,1,2025-01-01T01:53:09Z,Guest,Not applicable,guest69618@mail.com,XT-MUG-035,Anniversary ’05 Mug,L,1,9900.0,9900.0,LAGOS10,United States,Bank Transfer,Website,Cancelled,No issues
ORD522372,1,2025-01-01T20:03:45Z,Guest,Not applicable,guest78956@mail.com,XT-STI-013,35mm Club Sticker Pack,S,2,2900.0,5800.0,Not applicable,Kenya,POS,Instagram,Returned,No issues
ORD522373,1,2025-01-01T22:28:06Z,XT-00658,Not applicable,northline.collective@outlook.com,XT-HOO-009,Lagos Nights Hoodie,L,1,59500.0,59500.0,BLACKFRI,United States,Bank Transfer,Pop-up,Returned,No issues
ORD522374,1,2025-01-01T05:21:46Z,Guest,Not applicable,guest54620@mail.com,XT-MUG-003,Harmattan Drop Mug,One Size,1,12000.0,12000.0,Not applicable,Nigeria,Paystack,Website,Shipped,No issues
ORD522375,1,2025-01-01T03:25:26Z,Guest,Not applicable,Unknown,XT-TOT-008,Lagos Nights Tote Bag,XXL,1,10300.0,10300.0,Not applicable,Nigeria,Bank Transfer,Instagram,Returned,No issues
ORD522375,2,2025-01-01T03:25:26Z,Guest,Not applicable,guest99598@mail.com,XT-LIM-002,Harmattan Drop Limited Print,One Size,1,151200.0,151200.0,Not applicable,United States,Paystack,Pop-up,Returned,No issues
ORD522376,1,2025-01-01T14:36:47Z,Guest,Not applicable,Unknown,XT-CAP-031,Studio Basics Cap,S,1,18400.0,18400.0,Not applicable,United Kingdom,Paystack,Pop-up,Pending,No issues
ORD522377,1,2025-01-01T13:31:17Z,XT-00381,Not applicable,kofi.garcia@outlook.com,XT-TEE-022,Golden Hour Tee,L,1,25300.0,25300.0,Not applicable,Nigeria,Bank Transfer,Pop-up,Delivered,No issues
