client_id,client_name,client_type,email,phone,city,country,billing_currency,signup_date,acquisition_channel,notes,merged_from,match_confidence,dq_flags
XT-01514,Sade Anyanwu,Individual,sade.anyanwu@yahoo.com,+2348043476055,Lagos,Nigeria,NGN,2022-09-04,Agency Partner,VIP - handle w/ care,Not applicable,Not applicable,city_taken_from_own_bookings
XT-01515,Bola Anyanwu,Individual,bola.anyanwu@yahoo.com,Unknown,Port Harcourt,Nigeria,NGN,2021-12-21,Google,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01516,André Dlamini,Individual,andre.dlamini@yahoo.com,+2348069136155,Lagos,Nigeria,NGN,2023-05-23,TikTok,Not applicable,Not applicable,Not applicable,No issues
XT-01517,Adaeze Chen,Individual,adaeze.chen@company.ng,+2348059574815,Lagos,Nigeria,NGN,2023-06-24,Referral,VIP - handle w/ care,XT-03517,0.9,No issues
XT-01518,Thabo Bello,Individual,thabo.bello@gmail.com,Unknown,Abuja,Nigeria,NGN,2022-09-07,Referral,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01519,Ahmed Chen,Individual,ahmed.chen@outlook.com,Unknown,Abuja,Nigeria,NGN,2023-09-01,Instagram,Not applicable,Not applicable,Not applicable,phone_invalid_8_digits
XT-01520,Segun Mensah,Individual,segun.mensah@yahoo.com,+2348048774376,Accra,Ghana,NGN,Unknown,Email,Not applicable,Not applicable,Not applicable,No issues
XT-01521,Mango Telecom,Corporate,mango.telecom@outlook.com,Unknown,Lagos,Nigeria,NGN,2024-06-29,Walk-in,invoice to accounts dept,XT-03521,0.957,phone_invalid_9_digits
XT-01522,Sahara Media,Corporate,sahara.media@yahoo.com,+2348044310711,Accra,Ghana,NGN,2023-04-04,Agency Partner,Not applicable,Not applicable,Not applicable,city_taken_from_own_bookings
XT-01523,Emeka Smith,Individual,emeka.smith@outlook.com,Unknown,Port Harcourt,Nigeria,NGN,2023-03-16,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-01524,Sióbhan Olawale,Individual,Unknown,Unknown,Lagos,Nigeria,NGN,2021-07-17,Email,invoice to accounts dept,Not applicable,Not applicable,client_type_derived_from_name
XT-01525,Kobo Agency,Corporate,kobo.agency@outlook.com,Unknown,Lagos,Nigeria,NGN,2023-11-07,Instagram,do not call before 10am,XT-03525,0.9,phone_invalid_9_digits
XT-01526,Renée Eze,Individual,renee.eze@gmail.com,+2348037564777,Enugu,Nigeria,NGN,2023-10-16,Referral,VIP - handle w/ care,XT-03526,1.0,No issues
XT-01527,Novo Collective,Corporate,novo.collective@mail.com,Unknown,London,United Kingdom,NGN,Unknown,Unknown,Not applicable,Not applicable,Not applicable,"city_taken_from_own_bookings,phone_invalid_9_digits"
XT-01528,Anchor Foods,Corporate,anchor.foods@mail.com,Unknown,Johannesburg,South Africa,NGN,2022-12-07,Google,Not applicable,Not applicable,Not applicable,phone_invalid_8_digits
XT-01529,Halima Olawale,Individual,halima.olawale@gmail.com,Unknown,Port Harcourt,Nigeria,NGN,2022-11-07,Instagram,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-01530,José Müller,Individual,jose.muller@gmail.com,Unknown,Atlanta,United States,NGN,2021-11-20,Walk-in,VIP - handle w/ care,Not applicable,Not applicable,phone_invalid_9_digits
XT-01531,Ember Limited,Corporate,ember.limited@company.ng,+2348087222000,Accra,Ghana,NGN,2023-01-31,Instagram,Owes balance,Not applicable,Not applicable,No issues
XT-01532,Ember Bank PLC,Corporate,ember.bank.plc@company.ng,Unknown,Ibadan,Nigeria,NGN,2023-03-24,Agency Partner,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01533,Ahmed Chukwu,Individual,ahmed.chukwu@outlook.com,+2348014042862,Enugu,Nigeria,NGN,2022-07-15,Unknown,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-01534,Núria García,Individual,nuria.garcia@outlook.com,+2348016908279,Enugu,Nigeria,NGN,2023-10-07,Walk-in,prefers whatsapp,XT-03534,0.952,No issues
XT-01535,Kobo NGO,Corporate,kobo.ngo@outlook.com,+2348014593429,Kano,Nigeria,NGN,2024-02-13,Agency Partner,VIP - handle w/ care,XT-03535,1.0,No issues
XT-01536,Halima Oyelaran,Individual,halima.oyelaran@company.ng,Unknown,Ibadan,Nigeria,NGN,2022-10-07,Unknown,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01537,Northline Collective,Corporate,northline.collective@yahoo.com,Unknown,Abuja,Nigeria,NGN,2022-03-24,Email,VIP - handle w/ care,Not applicable,Not applicable,phone_invalid_9_digits
XT-01538,Palmwine Brands,Corporate,palmwine.brands@outlook.com,Unknown,Johannesburg,South Africa,NGN,2022-12-03,Google,invoice to accounts dept,Not applicable,Not applicable,phone_invalid_8_digits
XT-01539,Björn Ibrahim,Individual,bjorn.ibrahim@yahoo.com,+2348042823532,Enugu,Nigeria,NGN,2021-06-29,Unknown,Not applicable,Not applicable,Not applicable,No issues
XT-01540,Grace Smith,Individual,grace.smith@company.ng,+2348086217186,Unknown,Nigeria,NGN,2021-08-08,Agency Partner,prefers whatsapp,Not applicable,Not applicable,client_type_derived_from_name
XT-01541,Chioma Dlamini,Individual,chioma.dlamini@outlook.com,Unknown,Abuja,Nigeria,NGN,2022-04-18,Agency Partner,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-01542,Thabo Bello,Individual,thabo.bello@company.ng,Unknown,Lagos,Nigeria,NGN,2022-11-11,Unknown,Owes balance,Not applicable,Not applicable,phone_invalid_9_digits
XT-01543,Chidinma Kim,Individual,chidinma.kim@outlook.com,Unknown,Lagos,Nigeria,NGN,2023-01-11,Instagram,Not applicable,Not applicable,Not applicable,phone_invalid_8_digits
XT-01544,Tunde Balogun,Individual,tunde.balogun@gmail.com,+2348076864381,Ibadan,Nigeria,NGN,Unknown,Agency Partner,prefers whatsapp,Not applicable,Not applicable,No issues
XT-01545,Sióbhan Ibrahim,Individual,siobhan.ibrahim@gmail.com,+2348035524044,Lagos,Nigeria,NGN,2024-08-07,Agency Partner,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01546,Radiant Media,Corporate,radiant.media@outlook.com,+2348020188799,Unknown,Nigeria,NGN,2023-08-13,Google,Not applicable,Not applicable,Not applicable,No issues
XT-01547,Ifeanyi Okafor,Individual,ifeanyi.okafor@outlook.com,+2348054980096,London,United Kingdom,NGN,2023-12-11,Email,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-01548,Musa Ojo,Individual,musa.ojo@mail.com,Unknown,Lagos,Nigeria,NGN,2020-08-30,Instagram,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01549,Sahara Holdings,Corporate,sahara.holdings@mail.com,+2348062493283,Abuja,Nigeria,NGN,2024-06-22,Walk-in,Owes balance,Not applicable,Not applicable,client_type_derived_from_name
XT-01550,Northline Group,Corporate,northline.group@gmail.com,+2348011392456,Atlanta,United States,NGN,2021-07-29,Referral,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01551,Björn Eze,Individual,bjorn.eze@yahoo.com,Unknown,Abuja,Nigeria,NGN,2022-04-27,TikTok,do not call before 10am,Not applicable,Not applicable,phone_invalid_9_digits
XT-01552,Sióbhan Olawale,Individual,Unknown,+2348092341700,Atlanta,United States,NGN,2022-09-15,Agency Partner,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01553,Mango Media,Corporate,mango.media@outlook.com,Unknown,London,United Kingdom,NGN,2023-03-23,Walk-in,do not call before 10am,Not applicable,Not applicable,city_taken_from_own_bookings
XT-01554,Delta Rise Studios,Corporate,delta.rise.studios@company.ng,Unknown,Abuja,Nigeria,NGN,2022-12-31,Referral,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-01555,Lagoon Studios,Corporate,lagoon.studios@mail.com,+2348018055727,Dubai,United Arab Emirates,NGN,2023-06-16,Email,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-01556,Chioma Dlamini,Individual,chioma.dlamini@mail.com,Unknown,Lagos,Nigeria,NGN,2022-10-10,TikTok,prefers whatsapp,XT-03556,0.923,No issues
XT-01557,Daniel Sowore,Individual,daniel.sowore@company.ng,+2348037045920,Johannesburg,South Africa,NGN,2024-05-05,Unknown,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01558,Lagoon Holdings,Corporate,lagoon.holdings@yahoo.com,Unknown,Port Harcourt,Nigeria,NGN,2022-01-14,TikTok,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-01559,Radiant Group,Corporate,radiant.group@yahoo.com,+2348091962852,Lagos,Nigeria,NGN,2021-11-21,Referral,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-01560,Grace Ojo,Individual,grace.ojo@yahoo.com,Unknown,Atlanta,United States,NGN,2023-02-27,Instagram,prefers whatsapp,Not applicable,Not applicable,phone_invalid_8_digits
XT-01561,Third Mainland Group,Corporate,third.mainland.group@gmail.com,+2348068369953,Lagos,Nigeria,NGN,2022-12-07,Referral,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-01562,Daniel Bello,Individual,daniel.bello@yahoo.com,+2348074333530,Lagos,Nigeria,NGN,2023-04-08,Unknown,Not applicable,Not applicable,Not applicable,No issues
XT-01563,Harmattan Brands,Corporate,harmattan.brands@company.ng,Unknown,Ibadan,Nigeria,NGN,2022-01-31,Instagram,do not call before 10am,Not applicable,Not applicable,phone_invalid_9_digits
XT-01564,Femi Dlamini,Individual,femi.dlamini@outlook.com,Unknown,Abuja,Nigeria,NGN,Unknown,TikTok,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01565,Yusuf Chen,Individual,yusuf.chen@yahoo.com,+2348045602352,Abuja,Nigeria,NGN,2024-06-19,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-01566,Harmattan LTD,Corporate,harmattan.ltd@gmail.com,+2348097174599,Abuja,Nigeria,NGN,2022-02-02,Unknown,Owes balance,Not applicable,Not applicable,No issues
XT-01567,Kofi Anyanwu,Individual,kofi.anyanwu@company.ng,Unknown,Lagos,Nigeria,NGN,2021-03-11,Unknown,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01568,Silverbird Collective,Corporate,silverbird.collective@company.ng,Unknown,Lagos,Nigeria,NGN,2022-03-11,TikTok,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01569,Chioma Abiola,Individual,chioma.abiola@company.ng,Unknown,Port Harcourt,Nigeria,NGN,2020-11-04,Email,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,phone_invalid_9_digits
XT-01570,Zenith Telecom,Corporate,zenith.telecom@outlook.com,Unknown,Johannesburg,South Africa,NGN,2022-10-04,Unknown,Not applicable,Not applicable,Not applicable,No issues
XT-01571,Anchor Limited,Corporate,anchor.limited@company.ng,+2348012410367,Enugu,Nigeria,NGN,2022-10-15,Referral,prefers whatsapp,Not applicable,Not applicable,No issues
XT-01572,Núria Anyanwu,Individual,Unknown,Unknown,Johannesburg,South Africa,NGN,2022-08-10,Google,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01573,Segun Smith,Individual,segun.smith@yahoo.com,Unknown,Port Harcourt,Nigeria,NGN,2022-06-01,Agency Partner,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,phone_invalid_8_digits
XT-01574,Blue Ivy Limited,Corporate,blue.ivy.limited@company.ng,+2348030466836,Atlanta,United States,NGN,2023-09-08,Google,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-01575,Sade Ojo,Individual,sade.ojo@outlook.com,+2348035109293,Port Harcourt,Nigeria,NGN,2022-08-08,TikTok,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-01576,José Farouk,Individual,jose.farouk@mail.com,+2348021185443,London,United Kingdom,NGN,2021-12-19,Unknown,Not applicable,Not applicable,Not applicable,No issues
XT-01577,Sióbhan Adeyemi,Individual,siobhan.adeyemi@gmail.com,Unknown,Port Harcourt,Nigeria,NGN,2023-01-30,Unknown,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01578,José Balogun,Individual,jose.balogun@company.ng,+2348094251323,Abuja,Nigeria,NGN,2022-02-12,Email,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01579,Ember Collective,Corporate,ember.collective@outlook.com,Unknown,Dubai,United Arab Emirates,NGN,2022-01-12,Unknown,VIP - handle w/ care,Not applicable,Not applicable,phone_invalid_9_digits
XT-01580,Cassava Bank PLC,Corporate,cassava.bank.plc@gmail.com,+2348070712741,Enugu,Nigeria,NGN,2022-04-12,Instagram,do not call before 10am,Not applicable,Not applicable,No issues
XT-01581,Sióbhan Oyelaran,Individual,siobhan.oyelaran@gmail.com,+2348084351664,Enugu,Nigeria,NGN,2021-08-05,Walk-in,Not applicable,Not applicable,Not applicable,No issues
XT-01582,Harmattan Agency,Corporate,harmattan.agency@mail.com,+2348058275947,Kano,Nigeria,NGN,2023-11-19,Email,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,client_type_derived_from_name
XT-01583,Palmwine Media,Corporate,palmwine.media@gmail.com,Unknown,Nairobi,Kenya,NGN,2022-11-28,Google,"Discount agreed, see email",Not applicable,Not applicable,phone_invalid_9_digits
XT-01584,Obsidian Media,Corporate,obsidian.media@company.ng,+2348037115347,London,United Kingdom,NGN,2023-01-23,Google,Not applicable,Not applicable,Not applicable,No issues
XT-01585,Blue Ivy Telecom,Corporate,blue.ivy.telecom@outlook.com,Unknown,Dubai,United Arab Emirates,NGN,2022-02-06,Instagram,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-01586,Ngozi Mohammed,Individual,ngozi.mohammed@outlook.com,+2348038697922,Atlanta,United States,NGN,2021-09-20,Unknown,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-01587,Novo Agency,Corporate,novo.agency@gmail.com,+2348069770824,Accra,Ghana,NGN,2022-08-17,Google,Owes balance,Not applicable,Not applicable,client_type_derived_from_name
XT-01588,Amaka Mohammed,Individual,amaka.mohammed@outlook.com,Unknown,Abuja,Nigeria,NGN,2021-05-04,TikTok,Not applicable,Not applicable,Not applicable,No issues
XT-01589,Ahmed Oyelaran,Individual,ahmed.oyelaran@mail.com,+2348013853867,Enugu,Nigeria,NGN,2021-04-02,Unknown,do not call before 10am,Not applicable,Not applicable,No issues
XT-01590,Palmwine Holdings,Corporate,palmwine.holdings@yahoo.com,+2348017315415,Dubai,United Arab Emirates,NGN,2021-12-17,Referral,Not applicable,Not applicable,Not applicable,No issues
XT-01591,Damilola Adebayo-Cole,Individual,Unknown,Unknown,Atlanta,United States,NGN,2021-01-15,Instagram,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01592,Amaka Mohammed,Individual,amaka.mohammed@mail.com,Unknown,Lagos,Nigeria,NGN,2022-11-11,Agency Partner,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01593,Sahara NGO,Corporate,sahara.ngo@gmail.com,+2348076835237,Lagos,Nigeria,NGN,2022-06-13,Google,prefers whatsapp,Not applicable,Not applicable,No issues
XT-01594,Northline Media,Corporate,Unknown,Unknown,Atlanta,United States,NGN,2023-06-21,Referral,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-01595,Northline Telecom,Corporate,northline.telecom@yahoo.com,Unknown,Port Harcourt,Nigeria,NGN,2021-12-23,Walk-in,invoice to accounts dept,Not applicable,Not applicable,"city_taken_from_own_bookings,client_type_derived_from_name"
XT-01596,Cassava LTD,Corporate,Unknown,+2348056953376,Enugu,Nigeria,NGN,2021-10-07,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-01597,Kraft Records,Corporate,kraft.records@company.ng,+2348039001558,Lagos,Nigeria,NGN,2023-02-01,Google,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01598,Anchor Bank PLC,Corporate,anchor.bank.plc@mail.com,+2348085532706,Lagos,Nigeria,NGN,2024-03-21,Walk-in,do not call before 10am,Not applicable,Not applicable,No issues
XT-01599,Kelechi Kim,Individual,kelechi.kim@company.ng,Unknown,London,United Kingdom,NGN,2023-09-19,Walk-in,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01600,Terra Agency,Corporate,terra.agency@yahoo.com,+2348013415073,Accra,Ghana,NGN,2021-07-24,Instagram,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-01601,Zenith Bank PLC,Corporate,zenith.bank.plc@company.ng,Unknown,Dubai,United Arab Emirates,NGN,2022-06-26,Email,VIP - handle w/ care,XT-03601,0.923,phone_invalid_9_digits
XT-01602,André Mensah,Individual,andre.mensah@gmail.com,+2348057581100,Abuja,Nigeria,NGN,2021-04-14,TikTok,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-01603,Anchor Collective,Corporate,anchor.collective@yahoo.com,Unknown,Lagos,Nigeria,NGN,2023-11-13,Agency Partner,invoice to accounts dept,Not applicable,Not applicable,phone_invalid_9_digits
XT-01604,Segun Müller,Individual,segun.muller@company.ng,Unknown,Nairobi,Kenya,NGN,2024-08-26,Email,invoice to accounts dept,Not applicable,Not applicable,phone_invalid_9_digits
XT-01605,Harmattan LTD,Corporate,harmattan.ltd@yahoo.com,Unknown,Lagos,Nigeria,NGN,2021-05-21,Referral,do not call before 10am,Not applicable,Not applicable,No issues
XT-01606,Harmattan Records,Corporate,harmattan.records@yahoo.com,+2348031116306,London,United Kingdom,NGN,2022-08-24,Instagram,prefers whatsapp,Not applicable,Not applicable,No issues
XT-01607,Björn Oyelaran,Individual,bjorn.oyelaran@gmail.com,Unknown,Lagos,Nigeria,NGN,2023-07-29,Instagram,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01608,Damilola Balogun,Individual,damilola.balogun@outlook.com,+2348066612006,Lagos,Nigeria,NGN,2021-02-24,Instagram,do not call before 10am,Not applicable,Not applicable,No issues
XT-01609,Sióbhan Okafor,Individual,siobhan.okafor@mail.com,Unknown,Lagos,Nigeria,NGN,2023-01-16,Unknown,Not applicable,Not applicable,Not applicable,phone_invalid_8_digits
XT-01610,Kobo LTD,Corporate,kobo.ltd@mail.com,+2348064594453,Ibadan,Nigeria,NGN,2022-02-23,Walk-in,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01611,Northline LTD,Corporate,northline.ltd@yahoo.com,Unknown,Lagos,Nigeria,NGN,2023-05-19,Google,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-01612,Amaka Kim,Individual,amaka.kim@gmail.com,+2348056406653,Lagos,Nigeria,NGN,2023-05-25,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-01613,Radiant LTD,Corporate,radiant.ltd@outlook.com,Unknown,Abuja,Nigeria,NGN,2024-08-04,Walk-in,Owes balance,Not applicable,Not applicable,No issues
XT-01614,Terra Brands,Corporate,Unknown,Unknown,Lagos,Nigeria,NGN,2022-01-29,Email,invoice to accounts dept,Not applicable,Not applicable,phone_invalid_9_digits
XT-01615,Cassava Collective,Corporate,cassava.collective@yahoo.com,Unknown,London,United Kingdom,NGN,2023-08-07,Referral,do not call before 10am,Not applicable,Not applicable,No issues
XT-01616,Femi Oyelaran,Individual,femi.oyelaran@outlook.com,Unknown,London,United Kingdom,NGN,2022-11-05,Agency Partner,Not applicable,Not applicable,Not applicable,phone_invalid_8_digits
XT-01617,Priya Ojo,Individual,priya.ojo@company.ng,+2348053835809,Lagos,Nigeria,NGN,2022-03-13,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-01618,Ngozi Smith,Individual,ngozi.smith@mail.com,Unknown,Abuja,Nigeria,NGN,2021-09-14,Referral,Not applicable,Not applicable,Not applicable,phone_invalid_8_digits
XT-01619,Uche Müller,Individual,uche.muller@yahoo.com,+2348053748312,Port Harcourt,Nigeria,NGN,2021-03-12,TikTok,invoice to accounts dept,XT-03619,0.952,No issues
XT-01620,Northline Telecom,Corporate,northline.telecom@yahoo.com,Unknown,Lagos,Nigeria,NGN,2021-05-27,Agency Partner,Owes balance,Not applicable,Not applicable,No issues
XT-01621,Lagoon LTD,Corporate,lagoon.ltd@outlook.com,+2348055600641,Abuja,Nigeria,NGN,2023-01-06,Instagram,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-01622,Obsidian Records,Corporate,obsidian.records@gmail.com,+2348036655549,Kano,Nigeria,NGN,2022-07-08,Email,prefers whatsapp,Not applicable,Not applicable,No issues
XT-01623,Sahara Foods,Corporate,sahara.foods@yahoo.com,Unknown,Abuja,Nigeria,NGN,2022-08-20,Walk-in,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-01624,Third Mainland Holdings,Corporate,third.mainland.holdings@mail.com,Unknown,Abuja,Nigeria,NGN,2022-10-11,Instagram,invoice to accounts dept,Not applicable,Not applicable,phone_invalid_9_digits
XT-01625,José Sowore,Individual,jose.sowore@outlook.com,Unknown,Abuja,Nigeria,NGN,2023-04-03,TikTok,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-01626,Sade Bello,Individual,sade.bello@company.ng,Unknown,Lagos,Nigeria,NGN,2022-05-24,TikTok,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-01627,Anchor Media,Corporate,anchor.media@outlook.com,+2348095647373,Lagos,Nigeria,NGN,2022-11-21,Referral,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-01628,Renée Abiola,Individual,renee.abiola@gmail.com,Unknown,Enugu,Nigeria,NGN,2021-05-30,TikTok,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01629,Silverbird Studios,Corporate,silverbird.studios@mail.com,+2348067858564,London,United Kingdom,NGN,Unknown,TikTok,prefers whatsapp,Not applicable,Not applicable,No issues
XT-01630,Radiant Records,Corporate,radiant.records@gmail.com,+2348096619850,London,United Kingdom,NGN,2023-09-20,Email,do not call before 10am,Not applicable,Not applicable,No issues
XT-01631,Olamide Chukwu,Individual,olamide.chukwu@mail.com,+2348070973573,Accra,Ghana,NGN,2024-03-25,Email,prefers whatsapp,XT-03631,0.96,No issues
XT-01632,Renée Osei,Individual,renee.osei@yahoo.com,Unknown,Abuja,Nigeria,NGN,2022-11-06,TikTok,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01633,Blue Ivy LTD,Corporate,blue.ivy.ltd@yahoo.com,Unknown,Lagos,Nigeria,NGN,2023-05-07,Email,Not applicable,Not applicable,Not applicable,No issues
XT-01634,Priya Adeyemi,Individual,priya.adeyemi@gmail.com,+2348027234255,Accra,Ghana,NGN,2023-10-26,Unknown,prefers whatsapp,Not applicable,Not applicable,No issues
XT-01635,Zainab Olawale,Individual,zainab.olawale@yahoo.com,Unknown,Lagos,Nigeria,NGN,2022-06-29,Agency Partner,do not call before 10am,Not applicable,Not applicable,phone_invalid_9_digits
XT-01636,Palmwine Limited,Corporate,palmwine.limited@gmail.com,Unknown,Port Harcourt,Nigeria,NGN,2021-11-21,Referral,"Discount agreed, see email",Not applicable,Not applicable,phone_invalid_8_digits
XT-01637,Harmattan Studios,Corporate,harmattan.studios@mail.com,+2348018999177,Lagos,Nigeria,NGN,2022-01-28,Referral,Not applicable,Not applicable,Not applicable,No issues
XT-01638,Sahara Records,Corporate,sahara.records@outlook.com,+2348033903391,Unknown,Nigeria,NGN,2020-10-23,Google,prefers whatsapp,Not applicable,Not applicable,No issues
XT-01639,Femi Bello,Individual,femi.bello@gmail.com,Unknown,Abuja,Nigeria,NGN,2021-11-28,Google,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,phone_invalid_8_digits
XT-01640,Cassava Telecom,Corporate,cassava.telecom@company.ng,+2348030981879,London,United Kingdom,NGN,2023-12-14,TikTok,invoice to accounts dept,XT-03640,0.963,No issues
XT-01641,Silverbird Foods,Corporate,silverbird.foods@company.ng,Unknown,Abuja,Nigeria,NGN,2023-01-30,Unknown,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-01642,Kraft Collective,Corporate,kraft.collective@yahoo.com,Unknown,Lagos,Nigeria,NGN,2023-01-02,TikTok,Owes balance,Not applicable,Not applicable,phone_invalid_9_digits
XT-01643,Kraft Studios,Corporate,kraft.studios@mail.com,Unknown,Lagos,Nigeria,NGN,2021-10-23,Instagram,prefers whatsapp,Not applicable,Not applicable,phone_invalid_8_digits
XT-01644,Delta Rise Brands,Corporate,delta.rise.brands@yahoo.com,+2348062032840,Lagos,Nigeria,NGN,2023-07-28,TikTok,invoice to accounts dept,Not applicable,Not applicable,country_derived_from_city
XT-01645,Amaka Okafor,Individual,amaka.okafor@yahoo.com,Unknown,Abuja,Nigeria,NGN,2023-03-25,Agency Partner,VIP - handle w/ care,Not applicable,Not applicable,phone_invalid_8_digits
XT-01646,Novo Bank PLC,Corporate,Unknown,+2348032689538,Ibadan,Nigeria,NGN,2022-12-16,Referral,Not applicable,Not applicable,Not applicable,No issues
XT-01647,Musa Eze,Individual,musa.eze@outlook.com,Unknown,Atlanta,United States,NGN,2022-03-26,Walk-in,"Discount agreed, see email",Not applicable,Not applicable,phone_invalid_9_digits
XT-01648,Thabo Chen,Individual,thabo.chen@mail.com,+2348063373297,Atlanta,United States,NGN,Unknown,Google,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-01649,Thabo Adeyemi,Individual,thabo.adeyemi@gmail.com,+2348015130715,Lagos,Nigeria,NGN,2022-11-26,Walk-in,do not call before 10am,Not applicable,Not applicable,No issues
XT-01650,Grace Ibrahim,Individual,grace.ibrahim@gmail.com,+2348056028981,Abuja,Nigeria,NGN,2022-07-06,TikTok,Not applicable,Not applicable,Not applicable,No issues
XT-01651,Radiant Media,Corporate,radiant.media@yahoo.com,Unknown,Abuja,Nigeria,NGN,2022-11-07,Instagram,"Discount agreed, see email",Not applicable,Not applicable,phone_invalid_8_digits
XT-01652,Aisha Chen,Individual,Unknown,Unknown,London,United Kingdom,NGN,2021-01-11,Unknown,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01653,Palmwine Foods,Corporate,palmwine.foods@gmail.com,+2348095852910,Enugu,Nigeria,NGN,2022-03-14,Instagram,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01654,Sade Kim,Individual,Unknown,Unknown,Abuja,Nigeria,NGN,2022-06-17,Google,VIP - handle w/ care,Not applicable,Not applicable,phone_invalid_9_digits
XT-01655,Third Mainland Agency,Corporate,third.mainland.agency@company.ng,Unknown,Atlanta,United States,NGN,2023-10-03,Referral,do not call before 10am,Not applicable,Not applicable,phone_invalid_9_digits
XT-01656,Sade Adeyemi,Individual,sade.adeyemi@outlook.com,Unknown,London,United Kingdom,NGN,2021-06-20,Email,Not applicable,Not applicable,Not applicable,city_taken_from_own_bookings
XT-01657,André Oyelaran,Individual,andre.oyelaran@company.ng,Unknown,Lagos,Nigeria,NGN,2022-10-10,Referral,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,phone_invalid_8_digits
XT-01658,Segun Farouk,Individual,segun.farouk@gmail.com,+2348092033187,Accra,Ghana,NGN,2022-12-22,Agency Partner,do not call before 10am,Not applicable,Not applicable,No issues
XT-01659,Chidinma Smith,Individual,chidinma.smith@company.ng,+2348062035784,Nairobi,Kenya,NGN,2023-03-21,Instagram,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-01660,Femi Mensah,Individual,femi.mensah@company.ng,+2348052184275,Lagos,Nigeria,NGN,2022-04-03,Unknown,prefers whatsapp,Not applicable,Not applicable,No issues
XT-01661,Cassava Records,Corporate,cassava.records@outlook.com,+2348076116838,London,United Kingdom,NGN,2023-07-27,Walk-in,Not applicable,Not applicable,Not applicable,No issues
